Date,^gspc,^dji,^ixic,FZROX,FZILX,FEMKX,FNILX,FMSDX,FSSNX,FXNAX,FSHBX,FUAMX,FNBGX,VTI,VXUS,VWO,VV,VO,VB,BND,BSV,VTIP,VGIT,VGLT
2020-03-10,2882.22998046875,25018.16015625,8344.25,9.407818794250488,7.816598892211914,28.848295211791992,9.501667022705078,8.871633529663086,15.646122932434082,10.729470252990723,7.751560211181641,10.434125900268555,14.259037017822266,134.25733947753906,40.66815185546875,33.37361145019531,122.75690460205078,141.44508361816406,126.68324279785156,75.31221771240234,73.656005859375,40.37886047363281,61.486942291259766,86.7537841796875
2020-03-11,2741.3798828125,23553.220703125,7952.0498046875,8.93040943145752,7.482481956481934,27.74153709411621,9.031288146972656,8.641841888427734,14.646459579467773,10.668604850769043,7.742735862731934,10.398843765258789,14.106529235839844,127.4599838256836,38.647579193115234,31.92705535888672,116.57515716552734,133.72079467773438,118.5338134765625,73.88581848144531,73.39575958251953,39.82743835449219,61.29234313964844,84.42171478271484
2020-03-12,2480.639892578125,21200.619140625,7201.7998046875,8.069194793701172,6.708735466003418,25.428234100341797,8.175196647644043,8.247908592224121,13.0139799118042,10.572964668273926,7.707417011260986,10.398843765258789,13.869305610656738,115.06585693359375,34.49515914916992,28.717227935791016,105.61620330810547,120.28414154052734,106.04483795166016,69.8675765991211,73.19832611083984,39.418052673339844,61.3011474609375,83.34673309326172
2020-03-13,2711.02001953125,23185.619140625,7874.8798828125,8.799352645874023,7.08681583404541,27.04300880432129,8.927803993225098,8.485910415649414,14.013644218444824,10.520792007446289,7.689760684967041,10.310646057128906,13.5812406539917,125.53899383544922,36.68695068359375,30.728731155395508,114.99508666992188,128.64515686035156,113.96195983886719,72.81600952148438,73.09960174560547,40.278594970703125,61.159629821777344,82.18505859375
2020-03-16,2386.1298828125,20188.51953125,6904.58984375,7.713475227355957,6.35703182220459,24.276113510131836,7.845931053161621,8.026327133178711,12.023486137390137,10.633821487426758,7.689760684967041,10.522320747375488,14.513203620910645,111.25157165527344,32.6030158996582,27.01388168334961,101.20861053466797,112.7075424194336,99.05696105957031,73.58141326904297,72.7137451171875,39.78567123413086,61.97356033325195,87.1265640258789
2020-03-17,2529.18994140625,21237.380859375,7334.77978515625,8.153443336486816,6.60322380065918,25.092575073242188,8.31631088256836,8.124811172485352,12.830554008483887,10.44254207611084,7.636789798736572,10.301826477050781,13.623603820800781,116.82984924316406,34.289676666259766,28.708675384521484,108.00019836425781,119.95191192626953,103.22925567626953,72.05933380126953,72.51632690429688,39.68540954589844,60.97380828857422,81.39613342285156
2020-03-18,2398.10009765625,19898.919921875,6989.83984375,7.6853928565979,6.2075581550598145,23.514083862304688,7.8741536140441895,7.829357624053955,11.491556167602539,10.268640518188477,7.592647075653076,10.222439765930176,13.149147987365723,110.09712219238281,31.960891723632812,26.371919631958008,102.26200103759766,109.89285278320312,94.2063217163086,70.31986236572266,71.78047180175781,39.09221649169922,60.62879943847656,78.11914825439453
2020-03-19,2409.389892578125,20087.189453125,7150.580078125,7.769641876220703,6.251521110534668,23.514083862304688,7.930600166320801,7.8539814949035645,12.271110534667969,10.190384864807129,7.5485053062438965,10.240084648132324,13.233871459960938,110.90985870361328,32.32047653198242,26.517433166503906,102.25276184082031,111.9969711303711,97.03121185302734,70.27633666992188,70.59595489501953,39.91098403930664,60.81456756591797,78.89935302734375
2020-03-20,2304.919921875,19173.98046875,6879.52001953125,7.451367378234863,6.251521110534668,23.704591751098633,7.591925144195557,7.70625638961792,11.757519721984863,10.303421974182129,7.504361629486084,10.434125900268555,14.004860877990723,106.38442993164062,32.20917510986328,26.637269973754883,97.87285614013672,106.95818328857422,94.24349212646484,71.46791076660156,71.99585723876953,40.278594970703125,61.67272186279297,84.1356430053711
2020-03-23,2237.39990234375,18591.9296875,6860.669921875,7.245424747467041,6.110839366912842,23.06049346923828,7.3849592208862305,7.607773780822754,11.619954109191895,10.399063110351562,7.495532035827637,10.539966583251953,14.50473403930664,103.35518646240234,31.553207397460938,26.121017456054688,94.81431579589844,103.7005386352539,91.48365783691406,73.05085754394531,72.64195251464844,40.353797912597656,62.185848236083984,87.50802612304688
2020-03-24,2447.330078125,20704.91015625,7417.85986328125,7.928778648376465,6.60322380065918,24.67527198791504,8.0717134475708,7.952462196350098,12.720499992370605,10.433844566345215,7.486701965332031,10.460582733154297,14.386125564575195,113.163330078125,34.19766616821289,27.767518997192383,104.03610229492188,114.98697662353516,100.79463958740234,73.12915802001953,72.88424682617188,40.47911834716797,61.814327239990234,86.46766662597656
